0 0.0 0.123 1.0908341850219623e-06 0.289 1.0 0.08810898553387758
100 0.006596161233459319 0.08580156214080964 1.0908341850219623e-06 0.8751960835620778 0.6975736759415418 0.06146250892234712
200 0.010999392453312447 0.06022675209797673 1.0908341850219623e-06 1.7455991457127502 0.48964839104046126 0.04314242300287043
300 0.01409474709008985 0.04475329042009897 1.0908341850219623e-06 2.773704242648485 0.3638478895943006 0.032058268440796116
400 0.016418389579052894 0.035109705818757234 1.0908341850219623e-06 3.8815336912639355 0.28544476275412384 0.025150248472224215
500 0.0182575773577727 0.028721568629432932 1.0908341850219623e-06 5.029800949104436 0.2335086880441702 0.020574213616918524
600 0.019771742525633906 0.02424342902123078 1.0908341850219623e-06 6.198496611913106 0.1971010489530958 0.017366373470920415
700 0.021055367700540832 0.0209546986231536 1.0908341850219623e-06 7.3768894231823205 0.17036340344027318 0.01501054664922118
800 0.02216804089924443 0.018447462386914686 1.0908341850219623e-06 8.558929277690455 0.1499793689993064 0.013214530053539975
900 0.023149379741720152 0.01647750231593546 1.0908341850219623e-06 9.741068743007716 0.1339634334628899 0.011803382221050339
1000 0.02402690024834276 0.014891136640429634 1.0908341850219623e-06 10.921170653708485 0.1210661515482084 0.010667015795403325
1100 0.02482041673910943 0.013587424210183113 1.0908341850219623e-06 12.097928526333181 0.11046686349742368 0.009733123277867333
1200 0.025544634184677624 0.01249759610513708 1.0908341850219623e-06 13.270543228327186 0.10160647239948845 0.00895244320679486
1300 0.02621074642364144 0.011573312853597003 1.0908341850219623e-06 14.438534651080527 0.09409197441948783 0.008290348412980632
1400 0.02682746076092578 0.010779668083204533 1.0908341850219623e-06 15.601627920486365 0.08763957791223198 0.007721834302463985
1500 0.027401677392052015 0.010090860399612524 1.0908341850219623e-06 16.75968247536208 0.08203951544400426 0.007228418479462098
1600 0.02793895335455726 0.009487425837875858 1.0908341850219623e-06 17.912646688425287 0.0771335433973647 0.006796158259375125
1700 0.028443827574578202 0.00895441578777053 1.0908341850219623e-06 19.060528181318862 0.07280012835585796 0.00641434545617072
1800 0.028920053795556958 0.008480165973951858 1.0908341850219623e-06 20.203374043322906 0.06894443881261673 0.006074624561982156
1900 0.029370770865672517 0.00805544540152482 1.0908341850219623e-06 21.341257446701206 0.06549142602865707 0.0057703831085519595
2000 0.02979862946704058 0.007672855752613641 1.0908341850219623e-06 22.474268478081076 0.06238094107815968 0.005496321435045241
2100 0.03020588794529175 0.00732639961770064 1.0908341850219623e-06 23.602507798125515 0.05956422453415154 0.005248143397816194
2200 0.030594485822137762 0.007011164873929888 1.0908341850219623e-06 24.72608222790241 0.057001340438454375 0.005022330280103408
2300 0.03096610092594386 0.006723090446271507 1.0908341850219623e-06 25.845101665322566 0.05465927192090656 0.004815972998971438
2400 0.03132219431853589 0.006458790053701709 1.0908341850219623e-06 26.959676930294513 0.052510488241477304 0.0046266458488451725
2500 0.031664046007970924 0.006215417904706791 1.0908341850219623e-06 28.06991826462974 0.05053185288379505 0.0044523102947383285
2600 0.03199278361862225 0.005990565168316061 1.0908341850219623e-06 29.17593429722422 0.04870378185622814 0.004291240811015534
2700 0.032309405617217166 0.00578217931520372 1.0908341850219623e-06 30.277831341943358 0.04700958792848553 0.004141967102744478
2800 0.03261480028666899 0.005588500656729882 1.0908341850219623e-06 31.375712934489773 0.04543496468886083 0.004003228646503078
2900 0.03290976134661028 0.005408011959099418 1.0908341850219623e-06 32.46967954140181 0.0439675769032473 0.0038739385973278664
3000 0.03319500090589665 0.005239398099741799 1.0908341850219623e-06 33.5598283930872 0.04259673251822601 0.0037531548892388283
3100 0.033471160274720885 0.0050815135097633845 1.0908341850219623e-06 34.646253406116735 0.04131311796555597 0.003640056913186549
3200 0.033738819046358996 0.004933355706631536 1.0908341850219623e-06 35.7290451693926 0.04010858298074419 0.0035339265576347185
3300 0.03399850276996004 0.004794043629969632 1.0908341850219623e-06 36.808290975679576 0.038975964471297815 0.003434132689770506
3400 0.03425068946834933 0.004662799794667907 1.0908341850219623e-06 37.88407488487643 0.037908941420064284 0.0033401183711850566
3500 0.034495815203058305 0.004538935499845754 1.0908341850219623e-06 38.956477809014906 0.03690191463289231 0.003251390262561894
3600 0.03473427884872671 0.00442183850076937 1.0908341850219623e-06 40.02557761161295 0.03594990651032009 0.0031675097926620443
3700 0.03496644620776654 0.0043109626785992365 1.0908341850219623e-06 41.09144921595727 0.035048477061782414 0.003088085758421027
3800 0.03519265357161061 0.004205819340485855 1.0908341850219623e-06 42.154164718328005 0.03419365317468175 0.003012768092918462
3900 0.0354132108154275 0.004105969857729366 1.0908341850219623e-06 43.213793503260604 0.03338186876202737 0.0029412425918472693
4000 0.035628404097697575 0.0040110194080561065 1.0908341850219623e-06 44.27040235873214 0.03260991388663501 0.002873226430898518
4100 0.03583849822362113 0.003920611633637523 1.0908341850219623e-06 45.32405558972119 0.031874891330386367 0.0028084643391229325
4200 0.036043738721318774 0.003834424062306732 1.0908341850219623e-06 46.37481512902441 0.031174179368347415 0.002746725318996227
4300 0.036244353671823895 0.003752164167711869 1.0908341850219623e-06 47.42274064536344 0.03050539973749487 0.0026877998241760883
4400 0.03644055532677154 0.003673565966906389 1.0908341850219623e-06 48.46788964661488 0.02986638997484869 0.00263149732224309
4500 0.03663254154292801 0.0035983870716519797 1.0908341850219623e-06 49.510317579526415 0.029255179444325038 0.0025776441824510274
4600 0.036820497057763656 0.0035264061244440997 1.0908341850219623e-06 50.55007792501472 0.028669968491415444 0.0025260818390668493
4700 0.0370045946267539 0.003457420561944068 1.0908341850219623e-06 51.587222289106876 0.028109110259707873 0.002476665189242771
4800 0.037184996040008494 0.003391244658059561 1.0908341850219623e-06 52.621800489558794 0.02757109478097204 0.0024292611912098334
4900 0.03736185303326921 0.003327707806712255 1.0908341850219623e-06 53.6538606382294 0.027054535013920772 0.0023837476341673296
