5.800000000000000000e+01,2.172593727326847386e+02,5.799991604697422787e+01,3.750999999999999890e+00
5.900000000000000000e+01,2.248349391890511129e+02,5.899992891732548372e+01,3.816000000000000281e+00
6.000000000000000000e+01,2.325403302888859969e+02,5.999994109823484933e+01,3.881000000000000227e+00
6.100000000000000000e+01,2.403755407738884458e+02,6.099995257767253065e+01,3.946000000000000174e+00
6.200000000000000000e+01,2.483405704170918398e+02,6.199996334362323580e+01,4.011000000000000121e+00
6.300000000000000000e+01,2.564354206398271003e+02,6.299997338408529401e+01,4.076000000000000512e+00
6.400000000000000000e+01,2.646600879210699873e+02,6.399998268706917770e+01,4.141000000000000014e+00
6.500000000000000000e+01,2.730145792871476260e+02,6.499999124059671374e+01,4.206000000000000405e+00
6.600000000000000000e+01,2.814988892945146404e+02,6.599999903270082768e+01,4.270999999999999908e+00
6.700000000000000000e+01,2.900461091705316790e+02,6.699992128392216273e+01,4.334999999999999964e+00
6.800000000000000000e+01,2.987890586690107284e+02,6.799992751424369430e+01,4.400000000000000355e+00
6.900000000000000000e+01,3.076618286134869891e+02,6.899993294774031938e+01,4.464999999999999858e+00
7.000000000000000000e+01,3.166644166865536931e+02,6.999993757246613768e+01,4.530000000000000249e+00
7.100000000000000000e+01,3.257968262203359018e+02,7.099994137648246806e+01,4.594999999999999751e+00
7.200000000000000000e+01,3.350590524129732444e+02,7.199994434785826058e+01,4.660000000000000142e+00
7.300000000000000000e+01,3.444511009498635872e+02,7.299994647467016762e+01,4.725000000000000533e+00
7.400000000000000000e+01,3.539729667150521095e+02,7.399994774500019901e+01,4.790000000000000036e+00
7.500000000000000000e+01,3.636246499607008786e+02,7.499994814693752687e+01,4.855000000000000426e+00
7.600000000000000000e+01,3.734061556217783959e+02,7.599994766857645345e+01,4.919999999999999929e+00
7.700000000000000000e+01,3.833174769618612459e+02,7.699994629801609847e+01,4.985000000000000320e+00
7.800000000000000000e+01,3.933586200654249296e+02,7.799994402336129440e+01,5.049999999999999822e+00
7.900000000000000000e+01,4.035295789739757879e+02,7.899994083272120804e+01,5.115000000000000213e+00
8.000000000000000000e+01,4.138303590459870520e+02,7.999993671420951102e+01,5.179999999999999716e+00
8.100000000000000000e+01,4.242609558226213267e+02,8.099993165594344191e+01,5.245000000000000107e+00
8.200000000000000000e+01,4.348213716290210300e+02,8.199992564604491463e+01,5.310000000000000497e+00
8.300000000000000000e+01,4.455116057403812988e+02,8.299991867263864265e+01,5.375000000000000000e+00
8.400000000000000000e+01,4.564155455952551961e+02,8.399999549087031880e+01,5.440999999999999837e+00
8.500000000000000000e+01,4.673664138953236602e+02,8.499998655180132801e+01,5.506000000000000227e+00
8.600000000000000000e+01,4.784471021617571296e+02,8.599997661333235044e+01,5.570999999999999730e+00
8.700000000000000000e+01,4.896576081649716343e+02,8.699996566360638894e+01,5.636000000000000121e+00
8.800000000000000000e+01,5.009979320441575510e+02,8.799995369076880536e+01,5.701000000000000512e+00
8.900000000000000000e+01,5.124680734302413612e+02,8.899994068296751948e+01,5.766000000000000014e+00
9.000000000000000000e+01,5.240680334215371659e+02,8.999992662835227009e+01,5.831000000000000405e+00
9.100000000000000000e+01,5.358886857088821216e+02,9.099999628368705373e+01,5.897000000000000242e+00
9.200000000000000000e+01,5.477492797287023905e+02,9.199998009465588211e+01,5.961999999999999744e+00
9.300000000000000000e+01,5.597396910344714343e+02,9.299996282302785744e+01,6.027000000000000135e+00
9.400000000000000000e+01,5.718599205354398691e+02,9.399994445696292189e+01,6.092000000000000526e+00
9.500000000000000000e+01,5.841099651853847945e+02,9.499992498462462720e+01,6.157000000000000028e+00
9.600000000000000000e+01,5.965856974072091816e+02,9.599998916132116733e+01,6.222999999999999865e+00
9.700000000000000000e+01,6.090963759609929866e+02,9.699996743421478129e+01,6.288000000000000256e+00
9.800000000000000000e+01,6.217368727915173849e+02,9.799994456510945895e+01,6.352999999999999758e+00
9.900000000000000000e+01,6.345071849893816989e+02,9.899992054217686643e+01,6.418000000000000149e+00
1.000000000000000000e+02,6.475071774011436219e+02,9.999998011863611680e+01,6.483999999999999986e+00
1.010000000000000000e+02,6.605381227192602864e+02,1.009999537447244506e+02,6.549000000000000377e+00
1.020000000000000000e+02,6.736988842168505016e+02,1.019999261812990312e+02,6.613999999999999879e+00
1.030000000000000000e+02,6.870923218813207995e+02,1.029999821827601068e+02,6.679999999999999716e+00
1.040000000000000000e+02,7.005137146912646813e+02,1.039999521961449886e+02,6.745000000000000107e+00
1.050000000000000000e+02,7.140649236143918870e+02,1.049999209843567058e+02,6.810000000000000497e+00
1.060000000000000000e+02,7.278518044109374614e+02,1.059999732997342647e+02,6.876000000000000334e+00
1.070000000000000000e+02,7.416636454424683507e+02,1.069999395926458590e+02,6.940999999999999837e+00
1.080000000000000000e+02,7.557131540182118670e+02,1.079999893938590247e+02,7.007000000000000561e+00
1.090000000000000000e+02,7.697856246775596674e+02,1.089999531432468132e+02,7.072000000000000064e+00
1.100000000000000000e+02,7.839879116700774375e+02,1.099999156080177016e+02,7.137000000000000455e+00
1.110000000000000000e+02,7.984308619973887744e+02,1.109999615381666871e+02,7.203000000000000291e+00
1.120000000000000000e+02,8.128937788658048476e+02,1.119999213874443598e+02,7.267999999999999794e+00
1.130000000000000000e+02,8.275993554317806229e+02,1.129999646795616712e+02,7.334000000000000519e+00
1.140000000000000000e+02,8.423229010729497759e+02,1.139999218652256445e+02,7.399000000000000021e+00
1.150000000000000000e+02,8.572911051201768942e+02,1.149999624697222060e+02,7.464999999999999858e+00
1.160000000000000000e+02,8.722752789379012484e+02,1.159999169436861308e+02,7.530000000000000249e+00
1.170000000000000000e+02,8.875061084298318974e+02,1.169999548110649954e+02,7.596000000000000085e+00
1.180000000000000000e+02,9.028687500832523938e+02,1.179999912961714870e+02,7.661999999999999922e+00
1.190000000000000000e+02,9.182443662625772731e+02,1.189999416061204869e+02,7.727000000000000313e+00
1.200000000000000000e+02,9.338696326995410573e+02,1.199999752795798855e+02,7.793000000000000149e+00
1.210000000000000000e+02,9.495058757768900932e+02,1.209999227575209630e+02,7.858000000000000540e+00
1.220000000000000000e+02,9.653937668830780012e+02,1.219999535700347337e+02,7.924000000000000377e+00
1.230000000000000000e+02,9.814134690968606947e+02,1.229999829373463314e+02,7.990000000000000213e+00
1.240000000000000000e+02,9.974411537189223509e+02,1.239999260703327053e+02,8.054999999999999716e+00
1.250000000000000000e+02,1.013723479380017693e+03,1.249999525024781661e+02,8.121000000000000441e+00
1.260000000000000000e+02,1.030137616808108305e+03,1.259999774517196727e+02,8.186999999999999389e+00
1.270000000000000000e+02,1.046556739420440863e+03,1.269999161311973239e+02,8.252000000000000668e+00
1.280000000000000000e+02,1.063233499600818504e+03,1.279999380712168886e+02,8.317999999999999616e+00
1.290000000000000000e+02,1.080042070984942711e+03,1.289999584907386350e+02,8.384000000000000341e+00
1.300000000000000000e+02,1.096982452173078400e+03,1.299999773771049547e+02,8.449999999999999289e+00
1.310000000000000000e+02,1.114054643831148951e+03,1.309999947176760031e+02,8.516000000000000014e+00
1.320000000000000000e+02,1.131126826925939213e+03,1.319999257230466014e+02,8.580999999999999517e+00
1.330000000000000000e+02,1.148461639929061676e+03,1.329999399308231602e+02,8.647000000000000242e+00
1.340000000000000000e+02,1.165928263328658659e+03,1.339999525553778028e+02,8.713000000000000966e+00
1.350000000000000000e+02,1.183526696449410792e+03,1.349999635841132317e+02,8.778999999999999915e+00
1.360000000000000000e+02,1.201256939375859702e+03,1.359999730044490036e+02,8.845000000000000639e+00
1.370000000000000000e+02,1.219118991797143508e+03,1.369999808038164701e+02,8.910999999999999588e+00
1.380000000000000000e+02,1.237112853577829355e+03,1.379999869696570443e+02,8.977000000000000313e+00
1.390000000000000000e+02,1.255238524478410909e+03,1.389999914894258950e+02,9.043000000000001037e+00
1.400000000000000000e+02,1.273496004426247964e+03,1.399999943505847284e+02,9.108999999999999986e+00
1.410000000000000000e+02,1.291885292984762145e+03,1.409999955406084666e+02,9.175000000000000711e+00
1.420000000000000000e+02,1.310406390658830333e+03,1.419999950469819794e+02,9.240999999999999659e+00
1.430000000000000000e+02,1.329059296810533169e+03,1.429999928571997998e+02,9.307000000000000384e+00
1.440000000000000000e+02,1.347844011728789610e+03,1.439999889587658686e+02,9.372999999999999332e+00
1.450000000000000000e+02,1.366760534602895405e+03,1.449999833391895265e+02,9.439000000000000057e+00
1.460000000000000000e+02,1.385808865775780987e+03,1.459999759859946096e+02,9.505000000000000782e+00
1.470000000000000000e+02,1.404989004995191635e+03,1.469999668867079663e+02,9.570999999999999730e+00
1.480000000000000000e+02,1.424300951689177964e+03,1.479999560288731573e+02,9.637000000000000455e+00
1.490000000000000000e+02,1.443744706149278954e+03,1.489999434000281155e+02,9.702999999999999403e+00
1.500000000000000000e+02,1.463320268556577730e+03,1.499999289877295325e+02,9.769000000000000128e+00
1.510000000000000000e+02,1.483178430790366974e+03,1.509999975546238602e+02,9.836000000000000298e+00
1.520000000000000000e+02,1.503018606022957329e+03,1.519999795345364078e+02,9.902000000000001023e+00
1.530000000000000000e+02,1.522990588273511776e+03,1.529999596933776047e+02,9.967999999999999972e+00
1.540000000000000000e+02,1.543094377561675628e+03,1.539999380187363727e+02,1.003400000000000070e+01
1.550000000000000000e+02,1.563484760717717108e+03,1.549999992738635513e+02,1.010100000000000087e+01
1.560000000000000000e+02,1.583853161764958941e+03,1.559999738901055366e+02,1.016699999999999982e+01
1.570000000000000000e+02,1.604353368799579584e+03,1.569999466353552293e+02,1.023300000000000054e+01
1.580000000000000000e+02,1.624985382327892466e+03,1.579999174972196556e+02,1.029899999999999949e+01
1.590000000000000000e+02,1.645907983809222287e+03,1.589999712338028814e+02,1.036599999999999966e+01
1.600000000000000000e+02,1.666804607675948091e+03,1.599999382855452836e+02,1.043200000000000038e+01
1.610000000000000000e+02,1.687993816533222343e+03,1.609999881903665937e+02,1.049900000000000055e+01
1.620000000000000000e+02,1.709155050567599119e+03,1.619999513812585974e+02,1.056499999999999950e+01
1.630000000000000000e+02,1.730610865777680146e+03,1.629999974020786624e+02,1.063199999999999967e+01
1.640000000000000000e+02,1.752036708411319069e+03,1.639999566814683192e+02,1.069800000000000040e+01
1.650000000000000000e+02,1.773759129826417393e+03,1.649999987661718990e+02,1.076500000000000057e+01
1.660000000000000000e+02,1.795449580850817938e+03,1.659999540834890865e+02,1.083099999999999952e+01
1.670000000000000000e+02,1.817438607614496050e+03,1.669999921800691709e+02,1.089799999999999969e+01
1.680000000000000000e+02,1.839393666041566348e+03,1.679999434848109843e+02,1.096400000000000041e+01
1.690000000000000000e+02,1.861649297034653728e+03,1.689999775413638474e+02,1.103100000000000058e+01
1.700000000000000000e+02,1.883868962429755129e+03,1.699999247831024718e+02,1.109699999999999953e+01
1.710000000000000000e+02,1.906391197349586264e+03,1.709999547478263366e+02,1.116399999999999970e+01
1.720000000000000000e+02,1.929047233303287385e+03,1.719999826497469257e+02,1.123099999999999987e+01
1.730000000000000000e+02,1.951664306461439992e+03,1.729999236973665120e+02,1.129700000000000060e+01
1.740000000000000000e+02,1.974586945132939036e+03,1.739999474295482571e+02,1.136400000000000077e+01
1.750000000000000000e+02,1.997643383416669622e+03,1.749999690594363528e+02,1.143100000000000094e+01
1.760000000000000000e+02,2.020833622184362866e+03,1.759999885737628915e+02,1.149800000000000111e+01
1.770000000000000000e+02,2.043980903562626736e+03,1.769999211813826037e+02,1.156400000000000006e+01
1.780000000000000000e+02,2.067437743527213115e+03,1.779999364221755798e+02,1.163100000000000023e+01
1.790000000000000000e+02,2.091028382453579070e+03,1.789999495080788279e+02,1.169800000000000040e+01
1.800000000000000000e+02,2.114752821292908720e+03,1.799999604258816248e+02,1.176500000000000057e+01
1.810000000000000000e+02,2.138611059206281425e+03,1.809999691623796991e+02,1.183200000000000074e+01
1.820000000000000000e+02,2.162603095989462417e+03,1.819999757043907493e+02,1.189900000000000091e+01
1.830000000000000000e+02,2.186728931271605234e+03,1.829999800387421089e+02,1.196600000000000108e+01
1.840000000000000000e+02,2.210988565282910258e+03,1.839999821522773118e+02,1.203299999999999947e+01
1.850000000000000000e+02,2.235381997321830568e+03,1.849999820318541879e+02,1.209999999999999964e+01
1.860000000000000000e+02,2.259909227734629894e+03,1.859999796643393495e+02,1.216699999999999982e+01
1.870000000000000000e+02,2.284570255804148928e+03,1.869999750366133355e+02,1.223399999999999999e+01
1.880000000000000000e+02,2.309365081694512355e+03,1.879999681355735390e+02,1.230100000000000016e+01
1.890000000000000000e+02,2.334293705111496365e+03,1.889999589481209341e+02,1.236800000000000033e+01
1.900000000000000000e+02,2.359356125753202832e+03,1.899999474611778396e+02,1.243500000000000050e+01
1.910000000000000000e+02,2.384552343169998494e+03,1.909999336616681376e+02,1.250200000000000067e+01
1.920000000000000000e+02,2.409882357607408267e+03,1.919999175365334168e+02,1.256900000000000084e+01
1.930000000000000000e+02,2.435538904093971723e+03,1.929999838476427385e+02,1.263700000000000045e+01
1.940000000000000000e+02,2.461137510051028130e+03,1.939999630288992876e+02,1.270400000000000063e+01
1.950000000000000000e+02,2.486869912262925482e+03,1.949999398450759145e+02,1.277100000000000080e+01
1.960000000000000000e+02,2.512931841601432552e+03,1.959999990605840594e+02,1.283900000000000041e+01
1.970000000000000000e+02,2.538932834168992940e+03,1.969999711032795631e+02,1.290600000000000058e+01
1.980000000000000000e+02,2.565067621994223373e+03,1.979999407415520807e+02,1.297300000000000075e+01
1.990000000000000000e+02,2.591534932599960939e+03,1.989999927389760899e+02,1.304100000000000037e+01
2.000000000000000000e+02,2.617938309303244750e+03,1.999999575241359651e+02,1.310800000000000054e+01
2.010000000000000000e+02,2.644475480958357366e+03,2.009999198656257420e+02,1.317500000000000071e+01
2.020000000000000000e+02,2.671348170008335728e+03,2.019999645229211467e+02,1.324300000000000033e+01
2.030000000000000000e+02,2.698153929282522313e+03,2.029999219318927430e+02,1.331000000000000050e+01
2.040000000000000000e+02,2.725297202816068875e+03,2.039999616301585661e+02,1.337800000000000011e+01
2.050000000000000000e+02,2.752576267699585060e+03,2.049999988312575852e+02,1.344599999999999973e+01
2.060000000000000000e+02,2.779785405504967002e+03,2.059999487383289818e+02,1.351299999999999990e+01
2.070000000000000000e+02,2.807335053066047749e+03,2.069999808983398282e+02,1.358099999999999952e+01
2.080000000000000000e+02,2.834812776201211364e+03,2.079999257401267982e+02,1.364799999999999969e+01
2.090000000000000000e+02,2.862633005672351374e+03,2.089999528047681849e+02,1.371600000000000108e+01
2.100000000000000000e+02,2.890589025315361141e+03,2.099999773031989037e+02,1.378400000000000070e+01
2.110000000000000000e+02,2.918680834336046701e+03,2.109999992214975748e+02,1.385200000000000031e+01
2.120000000000000000e+02,2.946696723299549376e+03,2.119999337650244797e+02,1.391900000000000048e+01
2.130000000000000000e+02,2.975059112531131632e+03,2.129999504789747391e+02,1.398700000000000010e+01
2.140000000000000000e+02,3.003557290540918530e+03,2.139999645715331269e+02,1.405499999999999972e+01
2.150000000000000000e+02,3.032191256983634048e+03,2.149999760288497441e+02,1.412300000000000111e+01
2.160000000000000000e+02,3.060961012081119407e+03,2.159999848370930522e+02,1.419100000000000072e+01
2.170000000000000000e+02,3.089866555402078575e+03,2.169999909824448991e+02,1.425900000000000034e+01
2.180000000000000000e+02,3.118907886645069084e+03,2.179999944511027365e+02,1.432699999999999996e+01
2.190000000000000000e+02,3.148085005313088914e+03,2.189999952292809269e+02,1.439499999999999957e+01
2.200000000000000000e+02,3.177397911672642294e+03,2.199999933032094930e+02,1.446300000000000097e+01
2.210000000000000000e+02,3.206846604836531242e+03,2.209999886591375002e+02,1.453100000000000058e+01
2.220000000000000000e+02,3.236431085096118750e+03,2.219999812833220574e+02,1.459900000000000020e+01
2.230000000000000000e+02,3.266151351917219927e+03,2.229999711620390315e+02,1.466699999999999982e+01
2.240000000000000000e+02,3.296007404689606119e+03,2.239999582815808878e+02,1.473499999999999943e+01
2.250000000000000000e+02,3.325999244041440761e+03,2.249999426282506363e+02,1.480300000000000082e+01
2.260000000000000000e+02,3.356126868886142347e+03,2.259999241883628258e+02,1.487100000000000044e+01
2.270000000000000000e+02,3.386616968288498356e+03,2.269999877251004534e+02,1.493999999999999950e+01
2.280000000000000000e+02,3.417017162725122489e+03,2.279999636679458774e+02,1.500800000000000090e+01
2.290000000000000000e+02,3.447553141877857797e+03,2.289999367829226742e+02,1.507600000000000051e+01
2.300000000000000000e+02,3.478454590939901664e+03,2.299999918338880320e+02,1.514499999999999957e+01
2.310000000000000000e+02,3.509263138098087893e+03,2.309999592480135391e+02,1.521300000000000097e+01
2.320000000000000000e+02,3.540207469212909928e+03,2.319999237930899199e+02,1.528100000000000058e+01
2.330000000000000000e+02,3.571520265043875952e+03,2.329999702302889659e+02,1.534999999999999964e+01
2.340000000000000000e+02,3.602737162531463127e+03,2.339999289912123004e+02,1.541800000000000104e+01
2.350000000000000000e+02,3.634324520962059069e+03,2.349999696167926686e+02,1.548700000000000010e+01
2.360000000000000000e+02,3.665813983337285663e+03,2.359999225379399945e+02,1.555499999999999972e+01
2.370000000000000000e+02,3.697675903509494674e+03,2.369999572948373441e+02,1.562400000000000055e+01
2.380000000000000000e+02,3.729675603338359451e+03,2.379999890980744794e+02,1.569299999999999962e+01
2.390000000000000000e+02,3.761574410251695554e+03,2.389999331520016597e+02,1.576100000000000101e+01
2.400000000000000000e+02,3.793848670111486626e+03,2.399999590008391976e+02,1.583000000000000007e+01
2.410000000000000000e+02,3.826260708829504438e+03,2.409999818526518709e+02,1.589900000000000091e+01
2.420000000000000000e+02,3.858568857538427892e+03,2.419999169138364437e+02,1.596700000000000053e+01
2.430000000000000000e+02,3.891255454417436340e+03,2.429999337258513776e+02,1.603600000000000136e+01
2.440000000000000000e+02,3.924079829104974579e+03,2.439999474976423244e+02,1.610500000000000043e+01
2.450000000000000000e+02,3.957041981502777617e+03,2.449999582147143826e+02,1.617399999999999949e+01
2.460000000000000000e+02,3.990141911111779336e+03,2.459999658625906704e+02,1.624300000000000210e+01
2.470000000000000000e+02,4.023379617882230832e+03,2.469999704268161622e+02,1.631200000000000117e+01
2.480000000000000000e+02,4.056755101286064473e+03,2.479999718929526011e+02,1.638100000000000023e+01
2.490000000000000000e+02,4.090268361156400715e+03,2.489999702465799771e+02,1.644999999999999929e+01
2.500000000000000000e+02,4.123919397103760275e+03,2.499999654732972658e+02,1.651900000000000190e+01
2.510000000000000000e+02,4.157708208767142423e+03,2.509999575587202969e+02,1.658800000000000097e+01
2.520000000000000000e+02,4.191634796053033824e+03,2.519999464884829479e+02,1.665700000000000003e+01
2.530000000000000000e+02,4.225699158331133731e+03,2.529999322482345576e+02,1.672599999999999909e+01
2.540000000000000000e+02,4.260154947607279610e+03,2.539999996026871827e+02,1.679599999999999937e+01
2.550000000000000000e+02,4.294495857888899081e+03,2.549999789770093628e+02,1.686500000000000199e+01
2.560000000000000000e+02,4.328974542351678792e+03,2.559999551380089429e+02,1.693400000000000105e+01
2.570000000000000000e+02,4.363591001001084805e+03,2.569999280713992675e+02,1.700300000000000011e+01
2.580000000000000000e+02,4.398602879312430559e+03,2.579999825400531108e+02,1.707300000000000040e+01
2.590000000000000000e+02,4.433495883199973832e+03,2.589999489715594336e+02,1.714199999999999946e+01
2.600000000000000000e+02,4.468786303698272604e+03,2.599999969112130884e+02,1.721199999999999974e+01
2.610000000000000000e+02,4.503955851778377109e+03,2.609999567824523865e+02,1.728099999999999881e+01
2.620000000000000000e+02,4.539524812991727231e+03,2.619999981332452421e+02,1.735099999999999909e+01
2.630000000000000000e+02,4.574970903688563340e+03,2.629999513859881404e+02,1.742000000000000171e+01
2.640000000000000000e+02,4.610818404304221076e+03,2.639999860882393818e+02,1.749000000000000199e+01
2.650000000000000000e+02,4.646541036414784685e+03,2.649999326643796280e+02,1.755900000000000105e+01
2.660000000000000000e+02,4.682667075267183463e+03,2.659999606585541301e+02,1.762900000000000134e+01
2.670000000000000000e+02,4.718932881602055204e+03,2.669999852778248055e+02,1.769900000000000162e+01
2.680000000000000000e+02,4.755070822726594997e+03,2.679999217268634766e+02,1.776800000000000068e+01
2.690000000000000000e+02,4.791615165132218863e+03,2.689999395486697154e+02,1.783800000000000097e+01
2.700000000000000000e+02,4.828299274431701633e+03,2.699999539503746178e+02,1.790800000000000125e+01
2.710000000000000000e+02,4.865123149942840428e+03,2.709999649168214546e+02,1.797800000000000153e+01
2.720000000000000000e+02,4.902086791705683027e+03,2.719999724328821458e+02,1.804800000000000182e+01
2.730000000000000000e+02,4.939190199233446037e+03,2.729999764834450957e+02,1.811800000000000210e+01
2.740000000000000000e+02,4.976433372003953082e+03,2.739999770534174672e+02,1.818799999999999883e+01
2.750000000000000000e+02,5.013816309929305135e+03,2.749999741277270573e+02,1.825799999999999912e+01
2.760000000000000000e+02,5.051339012543225181e+03,2.759999676913195685e+02,1.832799999999999940e+01
2.770000000000000000e+02,5.089001479278682382e+03,2.769999577291783339e+02,1.839799999999999969e+01
2.780000000000000000e+02,5.126803709995048848e+03,2.779999442262745220e+02,1.846799999999999997e+01
2.790000000000000000e+02,5.164745704573005241e+03,2.789999271676259127e+02,1.853800000000000026e+01
2.800000000000000000e+02,5.203107078187078514e+03,2.799999913169014008e+02,1.860900000000000176e+01
2.810000000000000000e+02,5.241329597322108384e+03,2.809999670992843903e+02,1.867900000000000205e+01
2.820000000000000000e+02,5.279691878833394185e+03,2.819999392806897163e+02,1.874899999999999878e+01
2.830000000000000000e+02,5.318476534696859744e+03,2.829999926250400790e+02,1.882000000000000028e+01
2.840000000000000000e+02,5.357119338689259166e+03,2.839999575560617018e+02,1.889000000000000057e+01
2.850000000000000000e+02,5.395901903992723419e+03,2.849999188410463375e+02,1.896000000000000085e+01
2.860000000000000000e+02,5.435109838376811240e+03,2.859999612407335121e+02,1.903099999999999881e+01
2.870000000000000000e+02,5.474459530621020349e+03,2.869999999639680368e+02,1.910200000000000031e+01
2.880000000000000000e+02,5.513663374951338483e+03,2.879999502114210941e+02,1.917200000000000060e+01
2.890000000000000000e+02,5.553295583091404296e+03,2.889999815305863535e+02,1.924300000000000210e+01
2.900000000000000000e+02,5.592779945351117021e+03,2.899999243451658799e+02,1.931299999999999883e+01
