#Dataset 1,,Dataset 2,,Dataset 3,,Dataset 4,,Dataset 5,,Dataset 6,,Dataset 7,,Dataset 8,,Dataset 9,,Dataset 10,
#X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.00000103199592534429,746.9343095755088,0.0000010550429409280785,610.7090544305537,0.0000010190907652510588,445.82889635539124,0.0000010619716452163243,338.8719003058441,0.0000010200729290717902,268.60424150320057,0.000001048619122535122,209.75772225652648,0.000001026734611930897,171.10924690802636,0.0000010638489689602813,133.83330042022104,9.67772440329831e-7,114.11543375415785,0.0000010647367214080336,86.30138351981483
0.000001198184250259524,709.420769122988,0.0000012316432262853392,571.1925296181121,0.0000011832094197420556,421.8365682331859,0.0000012330155559551437,317.97393134612497,0.0000011843656800694538,252.3581398417946,0.0000012175071793588265,197.2700723872065,0.0000013763336413093907,149.0375773397154,0.0000012352059231318329,125.01023512635518,0.0000011236029701462893,109.17412241020435,0.0000012362420110907608,80.42884921055298
0.000001391132846633834,674.3020571505583,0.0000013916932504046643,545.5677877243761,0.0000013737722848487085,397.0238226011778,0.0000013932505070017421,302.9537991703029,0.0000013751266539645912,236.4368062760022,0.0000013851060632874476,186.76007391957646,0.0000015998033082660942,140.47495137180184,0.0000013957349996825729,118.68040164207844,0.0000013087029244122485,100.83445581439716,0.0000013969109138829012,76.20773324719573
0.000001615152758488007,640.9218394318657,0.0000016795730133443238,532.3054887894691,0.0000015950264248486708,373.67058141274424,0.0000016509246191594097,282.3438519854577,0.0000015966058234453436,222.02411031738407,0.0000016524689031871992,172.66137854215816,0.000001855413129297511,130.33043278087627,0.0000016427205881403706,109.50139141276472,0.0000015147934690799836,92.7752848741914,0.0000016441164994604396,70.04623436517974
0.000001875250230603312,608.73259997372,0.000002007828640405763,471.18580937153905,0.0000018519095149894181,352.224402038266,0.000002010123732548911,258.35643624196626,0.0000018537673149397087,207.85898851642943,0.0000019848840918273177,158.47199919939308,0.0000021542694066853158,121.73829678338645,0.0000019866148324931373,100.19582318229484,0.0000017455275644561528,83.80064437035816,0.0000019883213022268486,63.78353135666531
0.000002177226443000211,579.0369018495873,0.0000023141172688702217,455.57522649500584,0.0000021501673821950283,331.7575976498044,0.000002333862669271661,243.34404467436036,0.0000021523429929799585,194.8927448429236,0.00000230457135765555,148.81187572543172,0.0000025012560446806,113.8850709594376,0.0000023065941447609062,93.80333708114462,0.000002030454563035855,76.57158655993398,0.0000023085921005695296,59.488326625135834
0.0000025278379198843335,549.9557310390228,0.0000026520372728725196,425.8109103166368,0.0000024964609415497433,312.48006373622076,0.000002637158962308679,231.7488321417195,0.0000024990085444356877,182.7353354478902,0.000002621820234075619,140.6702413570816,0.0000029041357569413513,106.45774836785073,0.0000026241063579436405,88.94044816264854,0.000002371182796930727,72.60790913159336,0.0000026086338933968704,56.3174305844313
0.000002934906180377487,522.731074309811,0.0000031425307350121166,395.9422273518118,0.0000028985307203318314,294.0997503152311,0.0000031249213779506232,214.74345004445635,0.0000029015178896399165,171.07683457491095,0.000003127885752564483,130.41275928294158,0.0000033719076912105185,99.51481868584143,0.0000031094795857905515,82.06647910724399,0.000002753051993762305,68.6484674718646,0.0000030911670351506597,51.7723090166711
0.0000034075214279999384,497.2307738766193,0.000003852200950983379,367.49277199914724,0.0000033653465151719583,277.22040173123634,0.000003804779848360319,197.7190390942397,0.0000033688438951488147,160.52665801720053,0.0000037571088728202345,119.54431387104891,0.000003915018459888156,93.09520904270835,0.0000037604607668643946,74.78571743982464,0.0000031964749064249357,64.31741973912575,0.0000037130508616824735,47.1410620131323
0.000003972390084392667,472.07928268860826,0.00000447258200515179,347.45272114923927,0.000003907349818194429,261.1118763085501,0.000004417555749976279,186.2301221606063,0.0000039114442755199225,150.51300511337126,0.000004605671308750234,109.65085186916369,0.000004545614241543392,87.02375346502605,0.00000436615550251732,69.96135942776878,0.0000037112967617350526,60.44254785871867,0.000004311134160607142,43.96656683700452
0.0000045933466089199026,448.87981366676553,0.0000050537929667752875,331.6498738869705,0.000004536645047668716,245.93937359441196,0.000005025632448848971,176.9105334945832,0.0000045414512747548424,140.91028653019188,0.000005218429313252956,103.46733825312958,0.00000527781110449264,81.10206418148435,0.000004933593225081129,66.3757731842107,0.000004309072686120792,56.54345455569717,0.000004904606084633965,41.56898978993406
0.000005333093793488158,424.08010169291254,0.000006029285197606184,307.31390301783466,0.000005267328879089743,230.77248194387943,0.00000591496383075029,163.10158244903664,0.0000052729244022256955,132.02022387516905,0.000006058996410036451,96.47056697698156,0.000006127948517964865,75.58332699521004,0.000005846191099918954,60.99467363290766,0.000005003211237477854,52.45680806706596,0.000005772635097345023,37.927034488364306
0.000006192046807553661,398.22906071469504,0.000007291479779481364,281.2405946244713,0.000006115742598150401,215.72203104440348,0.000007201928203278773,149.0375773397154,0.000006122257037347882,123.22327666999271,0.0000072090076403568335,88.88991515898763,0.000007115054819158463,70.28017174568727,0.000007118325370168095,55.188841158118805,0.000005809084948204852,49.02826460196919,0.00000702882429790737,34.16124383537323
0.000007189333230551809,374.2373241745305,0.000008465868511519316,263.8300545433446,0.000007100800899768262,201.80600075849452,0.000008361949692654145,139.31768907126164,0.0000071084158178151494,114.83832511498034,0.000008370181479777166,83.02977778696295,0.000008261154936412203,65.3986403545983,0.000008264940404313499,51.394456289648616,0.000006744874495396712,45.4227758759745,0.000008161128373640953,31.59634263069418
