81 1.7532e+01 1.3590e+01 1.1987e+01 1.1103e+01 1.0534e+01 1.0139e+01 9.8464e+00 9.6189e+00 9.4416e+00 9.2949e+00 8.6096e+00 8.3685e+00 8.2447e+00 8.1690e+00 8.1188e+00 8.0826e+00 8.0555e+00 8.0351e+00 8.0179e+00 7.9406e+00 7.9152e+00 7.9024e+00 7.8934e+00 7.8895e+00 7.8854e+00 7.8830e+00 7.8803e+00 7.8785e+00 7.8710e+00 7.8674e+00 7.8664e+00 7.8665e+00 7.8655e+00 7.8647e+00 7.8641e+00 7.8637e+00
82 1.7531e+01 1.3590e+01 1.1990e+01 1.1102e+01 1.0534e+01 1.0139e+01 9.8461e+00 9.6210e+00 9.4413e+00 9.2946e+00 8.6095e+00 8.3684e+00 8.2446e+00 8.1689e+00 8.1187e+00 8.0826e+00 8.0555e+00 8.0351e+00 8.0179e+00 7.9405e+00 7.9152e+00 7.9024e+00 7.8934e+00 7.8895e+00 7.8854e+00 7.8830e+00 7.8803e+00 7.8785e+00 7.8710e+00 7.8674e+00 7.8664e+00 7.8665e+00 7.8655e+00 7.8647e+00 7.8641e+00 7.8637e+00
83 1.7401e+01 1.3500e+01 1.1924e+01 1.1049e+01 1.0489e+01 1.0100e+01 9.8113e+00 9.5894e+00 9.4144e+00 9.2693e+00 8.5960e+00 8.3590e+00 8.2376e+00 8.1645e+00 8.1143e+00 8.0795e+00 8.0516e+00 8.0320e+00 8.0154e+00 7.9393e+00 7.9132e+00 7.9009e+00 7.8938e+00 7.8885e+00 7.8845e+00 7.8823e+00 7.8797e+00 7.8779e+00 7.8707e+00 7.8672e+00 7.8663e+00 7.8664e+00 7.8654e+00 7.8646e+00 7.8641e+00 7.8636e+00
84 1.7111e+01 1.3321e+01 1.1786e+01 1.0938e+01 1.0394e+01 1.0018e+01 9.7397e+00 9.5249e+00 9.3552e+00 9.2163e+00 8.5674e+00 8.3378e+00 8.2218e+00 8.1508e+00 8.1044e+00 8.0705e+00 8.0448e+00 8.0251e+00 8.0082e+00 7.9363e+00 7.9124e+00 7.8994e+00 7.8913e+00 7.8864e+00 7.8843e+00 7.8807e+00 7.8783e+00 7.8766e+00 7.8701e+00 7.8684e+00 7.8660e+00 7.8661e+00 7.8651e+00 7.8644e+00 7.8639e+00 7.8651e+00
85 1.6655e+01 1.3027e+01 1.1564e+01 1.0759e+01 1.0246e+01 9.8899e+00 9.6252e+00 9.4226e+00 9.2619e+00 9.1320e+00 8.5211e+00 8.3069e+00 8.1995e+00 8.1320e+00 8.0881e+00 8.0568e+00 8.0326e+00 8.0138e+00 7.9990e+00 7.9316e+00 7.9091e+00 7.8962e+00 7.8907e+00 7.8848e+00 7.8815e+00 7.8799e+00 7.8777e+00 7.8763e+00 7.8691e+00 7.8678e+00 7.8655e+00 7.8657e+00 7.8648e+00 7.8642e+00 7.8637e+00 7.8649e+00
86 1.6015e+01 1.2618e+01 1.1261e+01 1.0514e+01 1.0039e+01 9.7109e+00 9.4704e+00 9.2834e+00 9.1361e+00 9.0184e+00 8.4605e+00 8.2660e+00 8.1673e+00 8.1064e+00 8.0672e+00 8.0384e+00 8.0170e+00 7.9999e+00 7.9862e+00 7.9250e+00 7.9036e+00 7.8945e+00 7.8870e+00 7.8837e+00 7.8810e+00 7.8782e+00 7.8764e+00 7.8753e+00 7.8694e+00 7.8669e+00 7.8664e+00 7.8652e+00 7.8644e+00 7.8638e+00 7.8650e+00 7.8646e+00
87 1.5197e+01 1.2101e+01 1.0874e+01 1.0205e+01 9.7815e+00 9.4878e+00 9.2749e+00 9.1098e+00 8.9806e+00 8.8742e+00 8.3843e+00 8.2138e+00 8.1268e+00 8.0756e+00 8.0396e+00 8.0147e+00 7.9954e+00 7.9810e+00 7.9691e+00 7.9170e+00 7.8993e+00 7.8896e+00 7.8838e+00 7.8815e+00 7.8780e+00 7.8758e+00 7.8744e+00 7.8737e+00 7.8678e+00 7.8658e+00 7.8656e+00 7.8645e+00 7.8638e+00 7.8649e+00 7.8646e+00 7.8643e+00
88 1.4212e+01 1.1485e+01 1.0418e+01 9.8429e+00 9.4792e+00 9.2295e+00 9.0479e+00 8.9084e+00 8.7972e+00 8.7095e+00 8.2975e+00 8.1551e+00 8.0819e+00 8.0391e+00 8.0096e+00 7.9896e+00 7.9732e+00 7.9604e+00 7.9508e+00 7.9068e+00 7.8919e+00 7.8853e+00 7.8813e+00 7.8770e+00 7.8760e+00 7.8744e+00 7.8719e+00 7.8716e+00 7.8675e+00 7.8662e+00 7.8647e+00 7.8638e+00 7.8648e+00 7.8644e+00 7.8641e+00 7.8638e+00
